Entity_1	Entity_2	Predicted_class
viral infection	Dehydration	effect
viral infection	Bronchiolitis	effect
viral infection	Pharyngitis	effect
viral infection	Rhinitis	effect
cat	affected	no_relation
cat	healthy	no_relation
cat	healthy	no_relation
Cat	healthy	no_relation
Cat	healthy	no_relation
cat	affected	no_relation
cat	healthy	no_relation
cat	healthy	no_relation
affected	cat	no_relation
cat	healthy	no_relation
cat	healthy	no_relation
affected	cat	no_relation
healthy	cat	no_relation
healthy	cat	no_relation
affected	cat	no_relation
healthy	cat	no_relation
healthy	cat	no_relation
severe	viral translation	no_relation
severe	signaling	no_relation
severe	translation	no_relation
severe	dsRNA binding	no_relation
RNAi	Encephalitis	no_relation
encephalitis	RNAi	effect
acute	RNAi	effect
central	cell maturation	no_relation
cell maturation	severe	no_relation
central	sensitization	no_relation
sensitization	severe	no_relation
central	sensitization	no_relation
sensitization	severe	no_relation
central	immune response	no_relation
hepatitis	PLC	no_relation
hepatitis	PLC	no_relation
pneumonia	signaling	effect
signaling	pneumonia	no_relation
signaling	pneumonia	no_relation
pneumonia	Immune response	effect
pneumonia	Immune response	no_relation
Immune response	pneumonia	no_relation
pneumonia	PKC signal transduction	effect
pneumonia	PKC signal transduction	effect
PKC signal transduction	pneumonia	no_relation
Glioblastoma	translation	no_relation
frequent	translation	no_relation
brain tumor	translation	no_relation
translation	glioblastoma	no_relation
translation	glioblastoma	no_relation
glioblastoma	transduction	no_relation
transduction	stomatitis	no_relation
transduction	glioblastoma	no_relation
transduction	glioblastoma	no_relation
transduction	cancer	no_relation
transduction	recurrent	no_relation
transduction	tumor	effect
peripheral	adaptive immune response	no_relation
peripheral	viral life cycle	no_relation
peripheral	cytokine activity	no_relation
peripheral	inflammatory response	no_relation
peripheral	T cell mediated cytotoxicity	no_relation
peripheral	immunoglobulin production	no_relation
peripheral	signaling	no_relation
peripheral	signaling	no_relation
transduction	lymphoma	effect
tropism	lymphoma	effect
tropism	lymphoma	no_relation
viral gene expression	lymphoma	effect
gene expression	lymphoma	effect
severe	immune response	effect
severe	antibody	no_relation
antibody	moderate	no_relation
gene expression	moderate	no_relation
severe	antibody	no_relation
antibody	moderate	no_relation
moderate	immune response	no_relation
moderate	pathogenesis	no_relation
moderate	immune response	no_relation
sporadic	antibody	no_relation
pneumonia	antibody	effect
mild	antibody	no_relation
antibody	mild	no_relation
antibody	respiratory infection	no_relation
antibody	pneumonia	no_relation
sporadic	pathogenesis	no_relation
pneumonia	pathogenesis	no_relation
mild	pathogenesis	no_relation
pathogenesis	mild	no_relation
pathogenesis	respiratory infection	no_relation
pathogenesis	pneumonia	no_relation
cough	transport	no_relation
transport	cough	no_relation
transport	healthy	effect
Pathogenesis	recurrent	no_relation
Pathogenesis	meningitis	no_relation
ER membrane	profound	no_relation
profound	cytoskeleton	no_relation
peripheral	S phase	no_relation
diarrhea	S phase	no_relation
diarrhea	cell adhesion molecule	no_relation
pulmonary infections	tropism	effect
pulmonary infections	viral infection	effect
viral infection	severe	effect
pulmonary infections	PTGS	effect
cytoskeleton	shock	no_relation
pulmonary infections	phagocytosis	no_relation
chronic infection	phagocytosis	no_relation
phagocytosis	Acute	no_relation
phagocytosis	Frequency	no_relation
phagocytosis	viremia	no_relation
phagocytosis	chronic infection	no_relation
PRT	fluctuating	no_relation
fluctuating	PRT	no_relation
stable	gene expression	no_relation
stable	fermentation	no_relation
chronic	demyelination	effect
central	demyelination	effect
progressive	demyelination	effect
chronic	pathogenesis	effect
progressive	pathogenesis	effect
tumor	cytokine production	no_relation
tumor	extracellular	no_relation
tumor	ERK	no_relation
leukemia	synthesis	effect
reproduction	Periodic	no_relation
reproduction	severity	no_relation
antibody	healthy	no_relation
healthy	antibody	no_relation
healthy	antibody	no_relation
healthy	antibody	no_relation
nucleocapsid	cytoplasm	no_relation
nucleocapsid	binding	no_relation
nucleocapsid	affected	no_relation
cargo	binding	no_relation
cargo	affected	no_relation
viral capsid	binding	no_relation
viral capsid	affected	no_relation
viral Capsid	binding	no_relation
cytoplasm	extracellular	no_relation
extracellular	binding	no_relation
extracellular	affected	no_relation
cytoplasm	growth	no_relation
binding	growth	no_relation
growth	affected	no_relation
cytoplasm	viral capsid	no_relation
binding	viral capsid	no_relation
affected	viral capsid	effect
plasma membrane	focal	no_relation
endocytic recycling	focal	effect
CORVET complex	focal	no_relation
vesicular transport	focal	no_relation
membrane	focal	effect
cell adhesion	focal	no_relation
focal	focal adhesion formation	no_relation
diarrhea	viral infection	no_relation
viral infection	diarrhea	no_relation
diarrhea	viral infection	no_relation
viral infection	diarrhea	no_relation
diarrhea	viral infection	no_relation
viral infection	diarrhea	no_relation
diarrhea	signaling	no_relation
signaling	diarrhea	no_relation
diarrhea	phosphorylation	no_relation
phosphorylation	diarrhea	no_relation
diarrhea	anti-apoptosis	no_relation
anti-apoptosis	diarrhea	no_relation
diarrhea	anti-apoptosis	no_relation
anti-apoptosis	diarrhea	no_relation
pneumonia	Rnase P	no_relation
conjugation	central	effect
conjugation	obligate	effect
conjugation	immunodeficiency	no_relation
ubiquitin	central	effect
ubiquitin	obligate	effect
ubiquitin	immunodeficiency	no_relation
post-translational modification	central	no_relation
post-translational modification	obligate	no_relation
post-translational modification	immunodeficiency	no_relation
central	host cell	no_relation
obligate	host cell	effect
host cell	immunodeficiency	no_relation
central	ubiquitin	no_relation
obligate	ubiquitin	effect
ubiquitin	immunodeficiency	no_relation
central	ubiquitin	no_relation
obligate	ubiquitin	effect
ubiquitin	immunodeficiency	no_relation
central	ubiquitin	no_relation
obligate	ubiquitin	no_relation
ubiquitin	immunodeficiency	no_relation
signaling	transient	effect
signaling	transient	effect
transient	signaling	no_relation
transient	signaling	effect
transient	signaling	effect
transient	signaling pathway	no_relation
transient	signaling pathway	no_relation
spastic paraparesis	immune response	effect
spastic paraparesis	antibody	no_relation
frequency	Antibody	effect
chronic	Antibody	no_relation
frequency	Antibody	effect
chronic	Antibody	no_relation
frequency	T cell activation	no_relation
frequency	antibody	effect
chronic	antibody	no_relation
prostate cancer	protein synthesis	no_relation
protein synthesis	cancer	effect
protein synthesis	prostate cancer	effect
prostate cancer	cell death	no_relation
cell death	prostate cancer	no_relation
NAAT	acute	no_relation
NAAT	acute	effect
hepatitis	Cell polarity	effect
leukaemia	Cell polarity	effect
sarcoma	Cell polarity	effect
immunodeficiency	Cell polarity	effect
hepatitis	signal transduction	effect
leukaemia	signal transduction	effect
sarcoma	signal transduction	effect
immunodeficiency	signal transduction	effect
regeneration	stroke	no_relation
regeneration	stroke	no_relation
regeneration	cognitive deficits	no_relation
regeneration	central	no_relation
regeneration	stroke	no_relation
stroke	peroxisome	no_relation
stroke	peroxisome	no_relation
cognitive deficits	peroxisome	no_relation
peroxisome	central	no_relation
peroxisome	stroke	no_relation
stroke	oligodendrocyte differentiation	no_relation
stroke	oligodendrocyte differentiation	no_relation
cognitive deficits	oligodendrocyte differentiation	no_relation
oligodendrocyte differentiation	central	no_relation
oligodendrocyte differentiation	peripheral	no_relation
oligodendrocyte differentiation	stroke	no_relation
stroke	demyelination	no_relation
cognitive deficits	demyelination	no_relation
stroke	demyelination	no_relation
stroke	demyelination	effect
demyelination	stroke	no_relation
demyelination	central	no_relation
demyelination	central	no_relation
demyelination	stroke	no_relation
demyelination	stroke	no_relation
stroke	demyelination	no_relation
cognitive deficits	demyelination	no_relation
stroke	demyelination	no_relation
stroke	demyelination	no_relation
demyelination	stroke	no_relation
demyelination	central	no_relation
demyelination	central	no_relation
demyelination	stroke	no_relation
demyelination	stroke	no_relation
stroke	regeneration	no_relation
cognitive deficits	regeneration	no_relation
stroke	regeneration	no_relation
stroke	regeneration	no_relation
stroke	regeneration	no_relation
central	regeneration	no_relation
central	regeneration	no_relation
stroke	regeneration	no_relation
regeneration	stroke	no_relation
stroke	axon	no_relation
cognitive deficits	axon	no_relation
stroke	axon	no_relation
stroke	axon	no_relation
stroke	axon	no_relation
central	axon	no_relation
central	axon	no_relation
stroke	axon	no_relation
axon	stroke	no_relation
learning	cognitive decline	no_relation
learning	Alzheimer disease	no_relation
learning	peripheral	no_relation
learning	stroke	no_relation
learning	acute	no_relation
learning	transient	no_relation
learning	stroke	no_relation
learning	stroke	no_relation
learning	acute	no_relation
learning	stroke	no_relation
learning	stroke	no_relation
learning	stroke	no_relation
memory	cognitive decline	no_relation
memory	Alzheimer disease	no_relation
memory	peripheral	no_relation
memory	stroke	no_relation
memory	acute	no_relation
memory	transient	no_relation
memory	stroke	no_relation
memory	stroke	no_relation
memory	acute	no_relation
memory	stroke	no_relation
memory	stroke	no_relation
memory	stroke	no_relation
behavior	cognitive decline	no_relation
behavior	Alzheimer disease	no_relation
behavior	peripheral	no_relation
behavior	stroke	no_relation
behavior	acute	no_relation
behavior	transient	no_relation
behavior	stroke	no_relation
behavior	stroke	no_relation
behavior	acute	no_relation
behavior	stroke	no_relation
behavior	stroke	no_relation
behavior	stroke	no_relation
acute	signaling	no_relation
transient	signaling	no_relation
stroke	signaling	no_relation
stroke	signaling	no_relation
acute	signaling	no_relation
stroke	signaling	no_relation
stroke	signaling	no_relation
signaling	stroke	no_relation
bronchitis	membrane	no_relation
bronchitis	membrane	no_relation
cancer	immunoglobulin	no_relation
Peripheral	immunoglobulin	no_relation
severe	RISC complex	no_relation
RNA binding	RISC complex	no_relation
severe	antiviral response	effect
RNA binding	antiviral response	effect
severe	innate immune response	no_relation
RNA binding	innate immune response	no_relation
RNA binding	P body	effect
severe	cell surface	effect
cell surface	Transient	no_relation
cell surface	binding	effect
cell surface	severe	effect
methylation	heterogeneous	effect
heterogeneous	ribosome	effect
central	signaling	no_relation
signaling	hepatitis	no_relation
signaling	severe	no_relation
signaling	affected	no_relation
central	gene expression	effect
hepatitis	gene expression	no_relation
gene expression	severe	no_relation
gene expression	affected	no_relation
hepatitis	major histocompatibility complex	no_relation
severe	major histocompatibility complex	no_relation
affected	major histocompatibility complex	no_relation
central	signaling	no_relation
hepatitis	signaling	no_relation
severe	signaling	no_relation
affected	signaling	no_relation
central	signaling	no_relation
hepatitis	signaling	no_relation
severe	signaling	no_relation
affected	signaling	no_relation
acute	antibody	effect
chronic	antibody	effect
antibody	viremia	no_relation
acute	antibody	no_relation
chronic	antibody	no_relation
antibody	viremia	no_relation
acute	envelope	effect
chronic	envelope	effect
envelope	viremia	effect
Hoa	Central	effect
Hoa	lower respiratory tract infections	no_relation
healthy	sera	no_relation
healthy	sera	no_relation
viral infection	mild	no_relation
viral infection	Viral infection	no_relation
viral infection	frequent	no_relation
gene expression	central	no_relation
gene expression	central	no_relation
central	Gene expression	no_relation
Gene expression	central	no_relation
central	gene expression	no_relation
central	gene expression	no_relation
cell death	immunodeficiency	no_relation
cell death	lymphoma	no_relation
immunodeficiency	cell death	no_relation
lymphoma	cell death	no_relation
immunodeficiency	apoptotic cell death	no_relation
lymphoma	apoptotic cell death	no_relation
immunodeficiency	MAPK	no_relation
lymphoma	MAPK	no_relation
immunodeficiency	TCR	no_relation
lymphoma	TCR	no_relation
lymphoma	cell death	no_relation
homeostasis	autoimmunity	no_relation
sporadic	host cell surface	no_relation
heterogeneity	host cell surface	no_relation
genetic heterogeneity	host cell surface	no_relation
host cell surface	type II diabetes mellitus	effect
sporadic	signalling	no_relation
heterogeneity	signalling	no_relation
genetic heterogeneity	signalling	no_relation
signalling	type II diabetes mellitus	effect
DNA synthesis	tumor	effect
chronic hepatitis	secretion	no_relation
secretion	tumor	no_relation
chronic hepatitis	intracellular	no_relation
intracellular	tumor	no_relation
chronic hepatitis	secretion	no_relation
hepatitis	secretion	no_relation
secretion	tumor	no_relation
chronic hepatitis	extracellular	no_relation
extracellular	tumor	no_relation
chronic hepatitis	signaling	no_relation
hepatitis	signaling	no_relation
tumor	signaling	effect
digestion	position	no_relation
digestion	encephalitis	no_relation
